,cost
22375,9.3977954964
22376,9.3977954964
22377,5.65870812306
22378,3.73630531429
22379,36.6007689611
22380,112.158710905
22381,29.3006459941
22382,22.1090233303
22383,14.6809256467
22384,23.7504381743
22385,8.24045892846
22386,7.52825180973
22387,12.1575980815
22388,47.7568257819
22389,20.6067114393
22390,16.0803013526
22391,13.2370369958
22392,12.6555866528
22393,12.0963927822
22394,19.435464576
22395,26.2459451489
22396,29.6261469038
22397,11.9489436522
22398,8.68558837767
22399,9.55915492174
22400,9.21139753955
22401,6.00924756431
22402,5.59193870567
22403,6.74649321456
22404,7.33072561664
22405,20.2366975846
22406,9.52020609493
22407,9.52855227211
22408,13.4039605393
22409,13.4039605393
22410,17.9275885669
22411,4.00060092476
22412,739.207001886
22413,386.46973398
22414,268.841494967
22415,210.017638254
22416,174.780078232
22417,667.057082288
22418,351.463084858
22419,246.228918947
22420,193.578451283
22421,162.085542752
22422,32.244064477
22423,322.254246813
22424,188.453898499
22425,94.7318929686
22426,254.833827612
22427,150.4899206
22428,82.9498728599
22429,348.185819289
22430,192.82173122
22431,100.059536064
22432,404.082949873
22433,404.082949873
22434,692.557435609
22435,363.1477329
22436,253.298131013
22437,198.352464626
22438,165.462962448
22439,29.4091462974
22440,29.4091462974
22441,29.4091462974
22442,26.8468699054
22443,51.1759763636
22444,51.0591298832
22445,56.6232479983
22446,79.4528246246
22447,77.10476678
22448,66.1629285066
22449,74.0806685844
22450,49.0922141295
22451,16.3362507859
22452,14.2469244337
22453,44.7828046494
22454,17.4323820546
22455,1.4939657139
22456,8.08188156218
22457,8.40460041286
22458,8.11804832993
22459,7.56163651842
22460,52.836865621
22461,30.3327899045
22462,23.9646567217
22463,8.04293273538
22464,7.5560724003
22465,7.39193091591
22466,6.82717292723
22467,3.88097238528
22468,12.4970092865
22469,27.361550831
22470,5.80615725311
22471,1.82503074175
22472,27.4867434886
22473,5.9313499107
22474,1.9530054584
22475,3.10199584917
22476,2.87943112456
22477,10.733183844
22478,25.5671227389
22479,5.12733484306
22480,5.5446437017
22481,15.955108695
22482,10.1656437963
22483,42.6823500609
22484,42.6823500609
22485,19.5690034108
22486,2.79040523472
22487,102.01810564
22488,50.0548065634
22489,27.1111655158
22490,17.0957529086
22491,8.95823016531
22492,6.73258291927
22493,4.16752446821
22494,57.3048524674
22495,26.0623292511
22496,33.6490043011
22497,52.2721076323
22498,2.50941726991
22499,36.6870127919
22500,1.26305481213
22501,5.84232402085
22502,8.6967166139
22503,31.8044991459
22504,7.5560724003
22505,3.07973937671
22506,74.8707733568
22507,12.1436877862
22508,10.1406052648
22509,8.96379428343
22510,5.53073340641
22511,2.70137934488
22512,5.27200191406
22513,31.857358268
22514,7.60614946334
22515,3.12981643974
22516,28.2434635522
22517,6.68806997435
22518,2.706943463
22519,9.30876960656
22520,4.87138540977
22521,3.07973937671
22522,18.127896819
22523,15.4098251198
22524,9.09176900007
22525,19.722016659
22526,22.0756386217
22527,26.0623292511
22528,20.7986735142
22529,6.2651969976
22530,8.58821631066
22531,6.82160880911
22532,8.26827951904
22533,102.599555983
22534,3.75856178675
22535,4.72950039783
22536,5.48065634337
22537,24.3541449898
22538,20.6067114393
22539,11.0419923994
22540,5.30260456369
22541,3.39132999115
22542,2.24233960039
22543,1.92796692688
22544,1.78608191495
22545,1.69983808416
22546,1.22410598532
22547,20.7819811599
22548,11.21726212
22549,5.48065634337
22550,3.56659971178
22551,2.41760932101
22552,2.10323664751
22553,1.96135163557
22554,1.87788986385
22555,20.982289412
22556,11.4175703722
22557,5.67818253646
22558,3.76412590486
22559,2.61791757315
22560,2.30076284059
22561,2.16165988772
22562,2.07541605693
22563,36.5312174847
22564,22.6515248466
22565,16.6589696366
22566,13.3455372991
22567,6.61573643885
22568,5.78946489876
22569,4.96319335867
22570,4.46798684642
22571,21.0017638254
22572,11.4370447856
22573,5.69765694986
22574,3.78638237733
22575,2.63739198656
22576,2.32301931305
22577,2.18113430112
22578,2.09767252939
22579,21.513662692
22580,11.9489436522
22581,6.20955581645
22582,4.29828124391
22583,3.14929085315
22584,2.83491817964
22585,2.69303316771
22586,2.60678933692
22587,7.72856006187
22588,20.642878207
22589,11.0781591672
22590,5.33877133144
22591,3.42471469984
22592,2.27850636813
22593,1.96135163557
22594,1.81946662364
22595,1.04605420564
22596,21.7863044797
22597,12.2215854398
22598,6.48219760409
22599,4.57092303155
22600,3.42193264079
22601,3.10755996728
22602,2.96567495535
22603,2.88221318362
22604,21.8948047829
22605,12.3300857431
22606,6.59069790734
22607,4.6794233348
22608,3.53043294403
22609,3.21606027053
22610,3.07417525859
22611,2.98793142781
22612,21.0323664751
22613,11.4676474352
22614,5.73104165855
22615,3.81698502696
22616,2.67077669525
22617,2.35362196269
22618,2.21173695075
22619,2.12827517903
22620,21.510880633
22621,4.5876153859
22622,1.46892718239
22623,21.7445735938
22624,12.179854554
22625,6.44046671823
22626,4.52641008663
22627,3.38020175492
22628,3.06304702236
22629,2.92116201043
22630,2.8377002387
22631,120.043066274
22632,41.2106408195
22633,25.4447121403
22634,18.6870906896
22635,14.9340930209
22636,32.9980024816
22637,21.1380847193
22638,14.0215776501
22639,11.651263333
22640,10.2268490956
22641,9.82066847315
22642,9.63148845724
22643,9.52020609493
22644,112.372929453
22645,25.5170456758
22646,15.952326636
22647,10.2129388003
22648,8.29888216867
22649,7.15267383696
22650,6.8355191044
22651,6.69363409246
22652,6.61017232074
22653,21.4997523967
22654,11.9350333569
22655,6.19564552116
22656,4.28158888957
22657,3.13538055786
22658,2.8182258253
22659,2.67634081336
22660,2.59287904164
22661,21.8280353655
22662,12.2633163257
22663,6.52392848995
22664,4.60987185836
22665,3.46366352665
22666,3.14650879409
22667,3.00462378215
22668,2.92116201043
22669,120.223900113
22670,41.3914746582
22671,25.6255459791
22672,18.8679245283
22673,15.1149268597
22674,21.7501377119
22675,12.1854186721
22676,6.44603083634
22677,4.53475626381
22678,3.38576587304
22679,3.07139319953
22680,2.9295081876
22681,2.84604641587
22682,21.5637397551
22683,11.9990207152
22684,6.25963287949
22685,4.34557624789
22686,3.19936791618
22687,2.88221318362
22688,2.74032817169
22689,2.65686639996
22690,11.8738280576
22691,7.23891766774
22692,5.6948748908
22693,4.92146247281
22694,21.9643562594
22695,12.3996372195
22696,6.66024938377
22697,4.74897481124
22698,3.59998442047
22699,3.28561174697
22700,3.14372673503
22701,3.0602649633
22702,21.5915603456
22703,12.0268413058
22704,6.28745347006
22705,4.37617889753
22706,3.22718850676
22707,2.91281583325
22708,2.77093082132
22709,2.68468699054
22710,21.2744056131
22711,11.7096865732
22712,5.9702987375
22713,4.05624210591
22714,2.9100337742
22715,2.59287904164
22716,2.4509940297
22717,2.36753225797
22718,21.1186103059
22719,11.553891266
22720,5.81450343028
22721,3.90044679868
22722,2.75423846697
22723,2.43708373441
22724,2.29519872248
22725,2.21173695075
22726,20.5844549668
22727,11.019735927
22728,5.28034809123
22729,3.36907351869
22730,2.22008312792
22731,1.90571045442
22732,1.76382544249
22733,1.6775816117
22734,21.5693038732
22735,12.0045848333
22736,6.2651969976
22737,4.35392242507
22738,3.2049320343
22739,2.88777730174
22740,2.74867434886
22741,2.66243051808
22742,21.1965079595
22743,11.6317889196
22744,5.89240108389
22745,3.98112651135
22746,2.83213612059
22747,2.51776344708
22748,2.37587843515
22749,2.29241666342
22750,21.2744056131
22751,11.7096865732
22752,5.9702987375
22753,4.05624210591
22754,2.9100337742
22755,2.59287904164
22756,2.45377608876
22757,2.36753225797
22758,21.2744056131
22759,11.7096865732
22760,5.9702987375
22761,4.05624210591
22762,2.9100337742
22763,2.59287904164
22764,2.45377608876
22765,2.36753225797
22766,21.174251487
22767,11.6095324472
22768,5.87014461143
22769,3.95887003889
22770,2.80987964813
22771,2.49550697462
22772,2.35362196269
22773,2.2673781319
22774,21.3968162116
22775,11.8320971718
22776,6.09270933603
22777,4.1814347635
22778,3.03244437273
22779,2.71807169923
22780,2.57618668729
22781,2.48994285651
22782,21.3968162116
22783,11.8320971718
22784,6.09270933603
22785,4.1814347635
22786,3.03244437273
22787,2.71807169923
22788,2.57618668729
22789,2.48994285651
22790,21.7195350623
22791,12.1548160224
22792,6.41542818671
22793,4.50137155512
22794,3.3551632234
22795,3.03800849084
22796,2.89890553797
22797,2.81266170718
22798,22.1062412713
22799,12.5415222314
22800,6.80213439571
22801,4.89085982317
22802,3.7418694324
22803,3.4274967589
22804,3.28561174697
22805,3.19936791618
22806,21.6026885819
22807,12.037969542
22808,6.29858170629
22809,4.3845250747
22810,3.23831674299
22811,2.92116201043
22812,2.78205905755
22813,2.69581522677
22814,38.3951970532
22815,26.5352792909
22816,19.4215542808
22817,17.0484579047
22818,15.6268257263
22819,15.2178630448
22820,15.0314650879
22821,14.9174006666
22822,20.8654429316
22823,11.3007238918
22824,5.56133605604
22825,3.65006148351
22826,2.50107109274
22827,2.18669841923
22828,2.0448134073
22829,1.95856957651
22830,22.3176777597
22831,12.7529587198
22832,7.01357088408
22833,5.10229631155
22834,3.95330592078
22835,3.63893324727
22836,3.49704823534
22837,3.41080440456
22838,20.8710070497
22839,11.3062880099
22840,5.56690017416
22841,3.65562560162
22842,2.50663521085
22843,2.19226253735
22844,2.05037752541
22845,1.96413369463
22846,22.1730106887
22847,12.6082916488
22848,6.86890381309
22849,4.9548471815
22850,3.80863884979
22851,3.49148411722
22852,3.34959910529
22853,3.26613733356
22854,21.6082527
22855,12.0435336601
22856,6.30414582441
22857,4.39008919281
22858,3.2438808611
22859,2.92672612854
22860,2.78484111661
22861,2.70137934488
22862,21.3773417982
22863,11.8126227584
22864,6.07323492263
22865,4.16196035009
22866,3.01296995933
22867,2.69859728582
22868,2.55671227389
22869,2.47325050216
22870,21.6778041764
22871,12.1130851366
22872,6.37369730085
22873,4.45964066925
22874,3.31343233754
22875,2.99627760498
22876,2.8571746521
22877,2.77093082132
22878,21.513662692
22879,11.9489436522
22880,6.21233787551
22881,4.29828124391
22882,3.14929085315
22883,2.83491817964
22884,2.69303316771
22885,2.60957139598
22886,20.9377764671
22887,11.3730574273
22888,5.63366959154
22889,3.722395019
22890,2.57340462823
22891,2.25624989567
22892,2.1171469428
22893,2.03090311201
22894,20.5788908487
22895,11.0141718088
22896,5.27478397311
22897,3.36350940058
22898,2.21451900981
22899,1.90014633631
22900,1.75826132437
22901,1.67201749359
22902,20.5788908487
22903,11.0141718088
22904,5.27478397311
22905,3.36350940058
22906,2.21451900981
22907,1.90014633631
22908,1.75826132437
22909,1.67201749359
22910,7.61449564051
22911,6.8355191044
22912,5.74216989478
22913,4.83521864202
22914,21.7807403616
22915,12.2160213217
22916,6.47663348598
22917,4.56257685438
22918,3.41636852267
22919,3.09921379011
22920,2.95732877818
22921,2.87386700645
22922,56.4730168092
22923,22.0033050862
22924,12.4385860463
22925,6.69919821058
22926,4.78514157899
22927,3.63893324727
22928,3.32177851471
22929,3.17989350278
22930,3.09643173105
22931,18.464525965
22932,10.5690423596
22933,5.83397784368
22934,4.25376829899
22935,3.30786821943
22936,3.05748290425
22937,2.948982601
22938,2.88499524268
22939,21.1519950146
22940,11.5872759747
22941,5.84788813897
22942,3.93661356643
22943,2.78762317566
22944,2.4704684431
22945,2.33136549023
22946,2.24512165944
22947,21.3550853258
22948,11.7903662859
22949,6.05097845017
22950,4.13970387763
22951,2.99071348687
22952,2.67355875431
22953,2.53445580143
22954,2.44821197064
22955,20.7764170418
22956,11.2116980019
22957,5.4723101662
22958,3.56103559366
22959,2.4120452029
22960,2.09767252939
22961,1.95578751746
22962,1.86954368667
22963,20.4536981911
22964,10.8889791512
22965,5.14959131552
22966,3.23831674299
22967,2.08932635222
22968,1.77495367872
22969,1.63306866678
22970,1.54960689506
22971,20.7040835063
22972,11.1393644664
22973,5.3999766307
22974,3.48870205817
22975,2.3397116674
22976,2.0253389939
22977,1.88345398196
22978,1.79999221023
22979,20.6706987976
22980,11.1059797577
22981,5.36659192201
22982,3.45253529042
22983,2.30632695871
22984,1.98917222615
22985,1.84728721421
22986,1.76382544249
22987,20.6289679117
22988,11.0642488719
22989,5.32486103615
22990,3.41080440456
22991,2.26459607285
22992,1.94744134028
22993,1.80833838741
22994,1.72209455662
22995,18.7983730519
22996,10.9028894465
22997,6.16504287153
22998,4.58483332684
22999,3.63893324727
23000,3.3885479321
23001,3.28282968791
23002,3.21606027053
23003,20.9850714711
23004,11.4203524312
23005,5.68374665457
23006,3.76969002298
23007,2.62069963221
23008,2.30632695871
23009,2.16444194677
23010,2.08098017505
23011,21.2799697312
23012,11.7152506913
23013,5.97586285562
23014,4.06458828308
23015,2.91559789231
23016,2.60122521881
23017,2.45934020687
23018,2.37309637609
23019,21.4329829794
23020,11.8682639395
23021,6.12887610378
23022,4.21760153125
23023,3.06861114048
23024,2.75423846697
23025,2.61235345504
23026,2.52610962426
23027,21.4329829794
23028,11.8682639395
23029,6.12887610378
23030,4.21760153125
23031,3.06861114048
23032,2.75423846697
23033,2.61235345504
23034,2.52610962426
23035,20.8765711679
23036,11.311852128
23037,5.57246429227
23038,3.66118971974
23039,2.51219932897
23040,2.19782665546
23041,2.05594164353
23042,1.9724798718
23043,21.1297385421
23044,11.5650195022
23045,5.82841372557
23046,3.91435709397
23047,2.7653667032
23048,2.4509940297
23049,2.30910901777
23050,2.22564724604
23051,21.6138168181
23052,12.0490977782
23053,6.30970994252
23054,4.39843536999
23055,3.24944497922
23056,2.93507230571
23057,2.79318729378
23058,2.706943463
23059,21.7751762434
23060,12.2104572036
23061,6.47106936786
23062,4.55701273627
23063,3.41080440456
23064,3.093649672
23065,2.95454671912
23066,2.86830288833
23067,20.8793532269
23068,11.3146341871
23069,5.57802841039
23070,3.66397177879
23071,2.51498138802
23072,2.20060871452
23073,2.05872370259
23074,1.97526193086
23075,21.800214775
23076,12.2354957351
23077,6.49610789938
23078,4.58483332684
23079,3.43584293607
23080,3.11868820351
23081,2.97958525064
23082,2.89334141985
23083,27.0666525709
23084,16.8759702431
23085,10.7610044346
23086,8.72175514542
23087,7.50043121915
23088,7.15823795508
23089,7.00522470691
23090,6.91341675801
23091,28.0125526505
23092,17.8218703227
23093,11.7096865732
23094,9.67043728404
23095,8.44633129872
23096,8.1069200937
23097,7.95390684553
23098,7.86209889664
23099,27.5896796737
23100,15.7297619114
23101,8.61603690123
23102,6.24294052514
23103,4.81852628768
23104,4.41234566527
23105,4.22594770842
23106,4.11188328706
23107,28.377002387
23108,16.5170846247
23109,9.40057755546
23110,7.02748117937
23111,5.60584900096
23112,5.1968863195
23113,5.01048836265
23114,4.89642394129
23115,29.2644792264
23116,17.404561464
23117,10.2880543948
23118,7.91495801873
23119,6.49332584032
23120,6.08436315886
23121,5.89796520201
23122,5.7866828397
23123,27.6063720281
23124,15.7464542657
23125,8.62994719652
23126,6.25685082043
23127,4.83521864202
23128,4.42625596056
23129,4.23985800371
23130,4.1285756414
23131,21.2855338493
23132,11.7208148095
23133,5.98142697373
23134,4.06737034214
23135,2.92116201043
23136,2.60400727787
23137,2.46212226593
23138,2.3786604942
23139,21.4441112156
23140,11.8793921757
23141,6.14000434001
23142,4.22594770842
23143,3.07973937671
23144,2.76258464415
23145,2.62069963221
23146,2.53723786049
23147,239.96372195
23148,86.9421276075
23149,56.3422600335
23150,43.2220695181
23151,35.9358568464
23152,595.107470941
23153,324.121008441
23154,233.236703149
23155,187.83349933
23156,160.455256144
23157,33.1593619069
23158,21.2994441446
23159,14.1829370754
23160,11.8098406993
23161,10.3882085209
23162,9.97924583943
23163,9.79284788257
23164,9.67878346122
23165,2.54836609672
23166,2.01421075767
23167,4.56257685438
23168,36.9262698709
23169,22.5624989567
23170,13.0339466846
23171,9.23643607106
23172,11.456519199
23173,1.54126071788
23174,2.47881462028
23175,7.85931683758
23176,7.5365979869
23177,6.7437111555
23178,3.91992121209
23179,6.47106936786
23180,3.60276647953
23181,8.7885245628
23182,6.27632523383
23183,6.51280025372
23184,5.2886942684
23185,8.61603690123
23186,8.71340896825
23187,6.61573643885
23188,6.84664734063
23189,4.98823189019
23190,4.3316659526
23191,5.93691402881
23192,5.42501516222
23193,15.7381080886
23194,11.4481730218
23195,23.0298848784
23196,43.219287459
23197,1.98917222615
23198,4.68220539386
23199,4.68220539386
23200,4.41234566527
23201,8.3823439404
23202,6.29301758818
23203,5.94526020598
23204,9.75389905577
23205,29.4453130651
23206,59.121537032
23207,26.0039060109
23208,36.0360109724
23209,20.9099558765
23210,13.8212693979
23211,13.2203446415
23212,14.4194120953
23213,12.2132392626
23214,13.1034981611
23215,32.1772950596
23216,6.52671054901
23217,1.79164603306
23218,50.0075115595
23219,7.83427830606
23220,24.4292605843
23221,28.4076050366
23222,3.68066413314
23223,30.8641631845
23224,28.5133232808
23225,1.82781280081
23226,82.2460119183
23227,114.300896379
23228,8.3100104049
23229,1.94465928123
23230,5.90074726106
23231,18.6342315675
23232,52.1552611519
23233,30.4997134479
23234,6.25128670231
23235,1.77217161966
23236,28.2128609026
23237,21.2354567863
23238,2.25068577756
23239,11.5900580338
23240,11.8237509946
23241,16.8982267156
23242,62.7326496887
23243,8.10135597558
23244,3.77803620015
23245,4.00894710193
23246,23.9090155406
23247,3.66397177879
23248,3.26057321545
23249,3.44418911325
23250,6.54896702147
23251,2.58453286446
23252,1.64141484395
23253,7.76472682962
23254,1.60803013526
23255,14.8645415445
23256,116.482030681
23257,62.2263149402
23258,42.7296450649
23259,31.9241276854
23260,24.5906200097
23261,68.6139225363
23262,70.9925830306
23263,9.55359080363
23264,32.2691030085
23265,14.9146186075
23266,5.21357867385
23267,5.33598927238
23268,7.66457270355
23269,14.1022573627
23270,6.10940169038
23271,8.01789420386
23272,18.6203212722
23273,39.2437250658
23274,10.3826444028
23275,27.6175002643
23276,17.0595861409
23277,29.5538133684
23278,139.091824641
23279,17.0095090779
23280,6.73814703739
23281,1.41885011935
23282,6.70754438775
23283,1.40215776501
23284,6.58235173016
23285,1.38824746972
23286,6.78822410042
23287,1.35764482008
23288,1.33538834762
23289,3.54156118026
23290,3.43584293607
23291,66.5385064794
23292,43.6365963177
23293,21.4747138652
23294,13.100716102
23295,21.4747138652
23296,13.100716102
23297,8.22933069223
23298,12.3328678021
23299,13.1869599328
23300,5.55020781981
23301,6.32362023781
23302,13.8963849925
23303,44.1790978339
23304,18.7844627566
23305,3.57494588895
23306,3.57494588895
23307,5.52238722924
23308,5.32764309521
23309,9.6926937565
23310,7.30568708513
23311,20.4064031871
23312,15.5127613049
23313,13.9297697012
23314,10.7693506118
23315,9.62592433912
23316,26.493548405
23317,25.5170456758
23318,2.18948047829
23319,2.18948047829
23320,7.76472682962
23321,20.2951208248
23322,38.6288900141
23323,24.6740817814
23324,24.3819655804
23325,16.0079678171
23326,45.5506529493
23327,31.5958447166
23328,50.4192563
23329,36.4644480673
23330,50.2439865793
23331,36.2891783467
23332,38.6288900141
23333,24.6740817814
23334,38.9710832782
23335,25.1303394668
23336,122.405034414
23337,33.6823890098
23338,17.4852411767
23339,7.44757209706
23340,28.3742203279
23341,27.1890631694
23342,11.1922235885
23343,8.0874456803
23344,19.6385548872
23345,10.9919153364
23346,1.33538834762
23347,16.3028660772
23348,54.0776639607
23349,1.21019569003
23350,27.6675773273
23351,23.5473478631
23352,7.08590441958
23353,28.3157970877
23354,20.0725561002
23355,6.37091524179
23356,14.8979262532
23357,5.84232402085
23358,38.9432626876
23359,18.7371677526
23360,5.60584900096
23361,32.9840921863
23362,18.6397956856
23363,5.59193870567
23364,14.1885011935
23365,7.84540654229
23366,11.5622374432
23367,4.06180622402
23368,4.37896095658
23369,8.10135597558
23370,13.0673313933
23371,8.75792191317
23372,10.4132470524
23373,3.33847086906
23374,5.74216989478
23375,5.73938783572
23376,5.73938783572
23377,9.378321083
23378,12.1130851366
23379,9.72886052425
23380,12.3718166289
23381,9.88465583147
23382,11.9072127663
23383,8.6967166139
23384,15.515543364
23385,11.4648653762
23386,11.7792380497
23387,17.3183176332
23388,22.2481262832
23389,43.1775565732
23390,12.9310104995
23391,106.94791429
23392,12.4524963416
23393,8.77739632657
23394,47.3673375138
23395,5.72269548138
23396,3.35238116435
23397,9.61201404383
23398,6.48219760409
23399,4.93815482715
23400,14.2469244337
23401,19.2852333869
23402,22.1535362753
23403,6.87724999026
23404,5.41110486693
23405,1.26583687119
23406,41.8393861665
23407,4.25655035805
23408,22.284293051
23409,22.8824357483
23410,5.89240108389
23411,6.09270933603
23412,7.97616331799
23413,81.1888294765
23414,5.04109101228
23415,31.0783817319
23416,6.82995498628
23417,2.35362196269
23418,4.27602477145
23419,5.36380986296
23420,4.24542212182
23421,20.9628149986
23422,17.2904970427
23423,18.7928089337
23424,9.20026930332
23425,8.78296044468
23426,77.6222297647
23427,8.22933069223
23428,8.79130662186
23429,92.6870795613
23430,30.889201716
23431,8.34617717265
23432,6.48219760409
23433,7.73690623905
23434,6.69641615152
23435,6.81048057288
23436,5.11620660683
23437,5.68931077269
23438,10.0154126072
23439,7.69239329412
23440,19.2268101467
23441,5.98142697373
23442,45.1750749765
23443,50.3441407054
23444,12.4775348731
23445,9.88187377242
23446,7.64231623109
23447,7.87322713287
23448,8.2376768694
23449,3.54434323932
23450,3.54156118026
23451,2.4704684431
23452,2.70137934488
23453,5.11342454778
23454,5.34433544955
23455,5.20245043762
23456,5.43336133939
23457,13.3010243541
23458,60.1759374148
23459,8.97492251966
23460,59.945026513
23461,73.527038832
23462,26.9498060905
23463,19.0181557174
23464,16.3751996127
23465,12.0268413058
23466,10.7025811944
23467,10.0432331978
23468,21.4663676881
23469,14.7282206507
23470,12.4830989912
23471,9.0110892874
23472,7.88713742815
23473,7.32516149853
23474,19.4966698753
23475,13.5486276103
23476,11.5678015613
23477,8.41572864909
23478,7.42253356554
23479,6.9273270533
23480,24.0425543753
23481,16.9037908337
23482,14.5251303395
23483,10.6608503085
23484,9.4701290319
23485,8.87476839358
23486,19.8555554937
23487,13.9102952877
23488,11.9266871797
23489,8.72731926353
23490,7.73690623905
23491,7.2416997268
23492,22.9102563389
23493,15.3764404111
23494,12.8670231412
23495,9.12793576782
23496,7.87322713287
23497,7.24448178586
23498,6.67137762
23499,18.0583453426
23500,15.4181712969
23501,11.1950056476
23502,9.87352759524
23503,9.21139753955
23504,8.56317777914
23505,21.947663905
23506,15.6045692538
23507,13.4902043701
23508,9.92082259922
23509,8.86364015735
23510,8.33504893642
23511,4.88529570506
23512,2.91559789231
23513,3.67231795597
23514,7.89548360533
23515,7.42809768366
23516,7.91495801873
23517,4.27602477145
23518,7.87322713287
23519,4.24264006276
23520,12.9226643223
23521,10.4744523517
23522,12.9226643223
23523,10.4744523517
23524,13.6932946813
23525,13.2759858226
23526,9.34493637431
23527,126.294352977
23528,4.57926920873
23529,3.61389471576
23530,2.5233275652
23531,9.5619369808
23532,6.88837822649
23533,6.59069790734
23534,9.14462812217
23535,6.47106936786
23536,6.1733890487
23537,11.2089159429
23538,86.0741251815
23539,3.9978188657
23540,6.20677375739
23541,10.3798623437
23542,10.3770802847
23543,19.7915681354
23544,16.9955987826
23545,18.4867824374
23546,15.0676318557
23547,4.3316659526
23548,12.1882007311
23549,4.17308858632
23550,10.6664144266
23551,20.3396337697
23552,15.7269798523
23553,27.8706676385
23554,31.7154732561
23555,74.253156246
23556,50.3107559967
23557,75.6525319519
23558,8.9721404606
23559,6.30692788347
23560,16.7340852312
23561,7.65066240826
23562,16.7340852312
23563,7.65066240826
23564,11.9322512978
23565,16.7813802351
23566,12.2605342666
23567,10.7554403165
23568,8.05127891255
23569,7.29734090795
23570,6.91898087613
23571,6.69363409246
23572,6.61851849791
23573,17.7439726691
23574,16.0274422305
23575,12.4413681054
23576,12.1381236681
23577,11.1532747617
23578,10.8945432694
23579,10.8082994386
23580,2.74032817169
23581,10.9585306277
23582,10.5412217691
23583,8.96935840154
23584,12.2855727981
23585,27.3476405357
23586,5.79224695782
23587,1.81390250552
23588,14.1078214808
23589,29.1671071594
23590,15.6824669074
23591,10.7749147299
23592,28.8443883087
23593,16.7869443533
23594,20.2227872893
23595,12.8642410821
23596,39.7528418733
23597,40.7599472522
23598,2.62626375033
23599,2.62626375033
23600,2.96289289629
23601,6.73258291927
23602,3.85315179471
23603,61.9536731526
23604,13.5903584961
23605,13.003344035
23606,11.1783132932
23607,23.4666681504
23608,8.20985627883
23609,13.6599099726
23610,4.13135770046
23611,5.29982250463
23612,36.5673842524
23613,36.6118971974
23614,4.81296216956
23615,12.6055095898
23616,8.51866483422
23617,4.22316564936
23618,16.5977643373
23619,12.232713676
23620,10.7776967889
23621,8.09022773935
23622,7.36132826628
23623,6.99966058879
23624,6.77987792325
23625,20.3479799469
23626,16.3835457899
23627,15.0620677376
23628,11.8960845301
23629,11.2339544744
23630,10.6775426629
23631,10.3631699894
23632,2.79596935284
23633,40.4261001653
23634,16.870406125
23635,1.72765867474
23636,1.68036367076
23637,1.71096632039
23638,2.35362196269
23639,1.90014633631
23640,7.08590441958
23641,4.41790978339
23642,2.81266170718
23643,11.0865053443
23644,7.33072561664
23645,18.9458221819
23646,18.5285133233
23647,5.29425838652
23648,8.16256127485
23649,5.90352932012
23650,5.37772015824
23651,5.49456663866
23652,5.90352932012
23653,6.08992727698
23654,21.6861503536
23655,10.5634782415
23656,6.44046671823
23657,6.98296823445
23658,4.05346004685
23659,4.0896268146
23660,23.0938722367
23661,9.04169193704
23662,8.93040957473
23663,10.6691964857
23664,13.6070508505
23665,12.4524963416
23666,17.3016252789
23667,19.5189263478
23668,17.4824591176
23669,16.1359425338
23670,4.87138540977
23671,5.26365573688
23672,16.4085843214
23673,18.417230961
23674,4.27046065334
23675,6.73536497833
23676,7.69517535318
23677,7.69517535318
23678,7.47261062858
23679,10.8722867969
23680,18.5980647997
23681,7.43087974272
23682,17.9303706259
23683,6.88281410838
23684,24.4542991159
23685,7.05251971089
23686,24.4682094111
23687,10.3742982256
23688,14.5084379851
23689,5.50013075678
23690,5.71434930421
23691,18.514603028
23692,6.24015846608
23693,4.5152818504
23694,42.3791056237
23695,42.203835903
23696,50.3385765873
23697,49.8294597798
23698,4.65438480328
23699,8.07631744407
23700,3.82811326319
23701,5.24139926442
23702,5.56968223321
23703,5.24139926442
23704,13.6877305631
23705,5.50013075678
23706,19.0292839536
23707,6.18173522588
23708,17.1513940898
23709,7.27508443549
23710,15.9829292856
23711,6.55731319864
23712,17.6493826611
23713,7.63675211297
23714,23.2246290124
23715,8.36008746794
23716,9.99593819378
23717,9.57862933514
23718,4.68220539386
23719,17.4574205861
23720,7.69517535318
23721,6.20955581645
23722,36.8149875086
23723,25.0079288683
23724,5.66705430023
23725,4.01451122004
23726,3.94217768455
23727,4.05902416496
23728,3.91992121209
23729,16.3084301954
23730,3.18823967995
23731,98.7046733028
23732,15.0787600919
23733,6.82995498628
23734,47.7707360772
23735,7.48652092387
23736,0.901387134646
23737,99.24439276
23738,53.999766307
23739,38.5621205967
23740,31.1117664406
23741,26.6409975351
23742,363.381425861
23743,299.8586714
23744,17.8914217991
23745,5.32486103615
23746,20.7680708646
23747,7.20553295905
23748,7.01357088408
23749,7.14432765979
23750,7.76194477056
23751,14.7031821192
23752,4.65716686234
23753,5.42501516222
23754,8.82747338961
23755,10.2240670365
23756,2.25346783662
23757,3.35238116435
23758,2.18113430112
23759,84.939045086
23760,46.0124747528
23761,31.6236653072
23762,25.4892250853
23763,21.8085609521
23764,98.8688147872
23765,52.7534038493
23766,36.6313716108
23767,29.1337224507
23768,24.6351329546
23769,13.776756453
23770,136.26247058
23771,114.031036651
23772,116.757454527
23773,36.6731024966
23774,30.7306243497
23775,28.7497983007
23776,23.2329751896
23777,22.2425621651
23778,21.7445735938
23779,21.8614200742
23780,106.433233365
23781,3.33847086906
23782,9.96533554414
23783,3.76690796392
23784,3.0407905499
